relative_path,sha256,size_bytes,status,validation,pages,article_id,role,source_url,final_url,filename,retrieval_origin,text_preview,text_path,original_article_id,identity_status,identity_notes,material_kind,file_label,original_role,unit_id,original_relative_path,validation_error,rows,image_size,streams,encoding,transformation,removed_prefix_bytes,raw_response_sha256,raw_response_path
../original_research_archive/legacy/PPRAtlas/archive/files/14be43e71a40f60e3a95.pdf,14be43e71a40f60e3a95789f2ee8de8dba97117476b2286bbc4edb3363df7eea,396581,downloaded_verified,PDF parsed,24,CANTAB-2004,main,https://www.vliz.be/imisdocs/publications/55193.pdf,https://www.vliz.be/imisdocs/publications/55193.pdf,55193.pdf,public_web,"Ecological Modelling 172 (2004) 151–174
Effects of ﬁsheries on the Cantabrian Sea shelf ecosystem/H22845
Francisco Sánchez∗, Ignacio Olaso
Instituto Español de Oceanograf´ıa, P .O. Box 240, 39080 Santander, Spain
Abstract
The Cantabrian Sea shelf ecosystem is described using a mass-balance model of trophic interactions, in order to understand the
effects of the different ﬁsheries that operate in this area. The study was based on a database of bottom trawl surveys, ICES stock
assessment working groups, stomach analyses, ﬁsheries research and was supplemented by published information. The model
had 28 trophic groups corresponding to pelagic, demersal and benthic domains, also including detritus and ﬁshery discards. The
results indicated that the biomass and production of some groups would be unrealistic if they were independently estimated by
single-species assessment approaches. Summaries are given to illustrate the ﬂow distributions between groups. Strong relation-
ships existed between the pelagic, demersal and benthic domains due to key groups, like zooplankton suprabenthic and horse
mackerel, that transferred the ﬂow from primary production to the upper trophic levels. Feeding pressure on phytoplankton was
low and detritivorous species were an important component of the ecosystem.
Estimations of the trophic level of the ﬁsheries, transfer efﬁciency between trophic levels and mixed trophic impact analysis,
that consider the ﬁshery both as an impacting and as an impacted component, were also included. The results indicated a ﬁsheries
impact level in the Cantabrian Sea comparable to that in the most intensively exploited temperate shelf ecosystems of the world.
The ﬁshery was operating at a mean trophic level of 3.7. The importance of discards as food in the ecosystem w",original_research_archive/legacy/PPRAtlas/research/text/14be43e71a40f60e3a95.txt,CANTAB-2004,consistent,"Opening title/citation and authors are consistent with the intended catalog publication; normalized spacing, ligatures and abbreviated legacy title wording considered. Identity review is not model-input completeness or loadability verification.",,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/7fa38cac328a9f669328.pdf,7fa38cac328a9f66932823270e7a92e87bb7a1a5d0e07358e42112eaccfb3361,999026,downloaded_verified,PDF parsed,15,CROKER-2020,main,https://archimer.ifremer.fr/doc/00661/77317/78763.pdf,https://archimer.ifremer.fr/doc/00661/77317/78763.pdf,78763.pdf,public_web,"Original Article
Comparison of approaches for incorporating depredation on
ﬁsheries catches into Ecopath
Lyndsay Clavareau 1,2*, Martin P. Marzloff 1, Verena M. Trenkel 2, Catherine M. Bulman 3,
Sophie Gourguet 4, Bertrand Le Gallic 5, Pierre-Yves Hernvann 6,7, Clara Pe´ron8, Nicolas Gasco 8,
Johanna Faure8, and Paul Tixier 9
1De´partement Oce´anographie et Dynamique des Ecosyste`mes, Ifremer, 1625, route de Sainte-Anne, Plouzane´ 29280, France
2De´partement Ressources, Biologies et Environnement, Ifremer, rue de l’ıˆ le d’Yeu, Nantes Cedex 3 44311, France
3CSIRO Oceans & Atmosphere, GPO Box 1538, Hobart, TAS 7001, Australia
4Ifremer, University of Brest, CNRS, UMR 6308, AMURE, Unite´ d’Economie Maritime, IUEM, rue Dumont d’Urville, Plouzane ´ 29280, France
5Universite´ Brest, Ifremer, CNRS, UMR 6308, AMURE, IUEM, France
6Ifremer, Unite´ de Sciences et Technologies Halieutiques, Laboratoire de Technologie et Biologie Halieutiques, Lorient 56100, France
7ESE, Ecology and Ecosystems Health, Institut Agro, Agrocampus Ouest, 65, rue de Saint-Brieuc, Rennes 35042, France
8Laboratoire de Biologie des Organismes et E´cosyste`mes Aquatiques (BOREA), Muse´um national d’Histoire naturelle, CNRS, UCN, IRD, SU, UA, CP
26, 43, rue Cuvier, Paris 75005, France
9School of Life and Environmental Sciences , Deakin University, Geelong, Burwood, VIC 3125, Australia
*Corresponding author: tel: þ33(0)2 29 00 85 76; e-mail: lyndsay.clavareau@ifremer.fr.
Clavareau, L., Marzloff, M. P., Trenkel, V. M., Bulman, C. M., Gourguet, S., Le Gallic, B. , Hernvann, P.-Y., Pe ´ron, C., Gasco, N., Faure, J., and
Tixier, P. Comparison of approaches for incorporating depredation on ﬁsheries catches into Ecopath. – ICES Journal of Marine Science,
77: 3153–3167.
Received 9 July 2020; revised 29 September 2020",original_research_archive/legacy/PPRAtlas/research/text/7fa38cac328a9f669328.txt,CROKER-2020,consistent,"Opening title/citation and authors are consistent with the intended catalog publication; normalized spacing, ligatures and abbreviated legacy title wording considered. Identity review is not model-input completeness or loadability verification.",,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/352bb80f00cfa229f049.pdf,352bb80f00cfa229f049d412675a14e8b065d38aac4b1a5beeb1dc98718aa43c,1945028,downloaded_verified,PDF parsed,46,CROKER-2020,main,https://archimer.ifremer.fr/doc/00661/77317/78764.pdf,https://archimer.ifremer.fr/doc/00661/77317/78764.pdf,78764.pdf,public_web,"For Review Only
Comparison of approaches for incorporating depredation on 
fisheries catches into Ecopath
Journal: ICES Journal of Marine Science
Manuscript ID ICESJMS-2020-394.R1
Manuscript Types: Original Article
Date Submitted by the 
Author: 29-Sep-2020
Complete List of Authors: Clavareau, Lyndsay; Ifremer Brittany Centre, Coastal Ecosystem 
Research Unit (DYNECO)
Marzloff, Martin; Ifremer Brittany Centre, Coastal Ecosystem Research 
Unit (DYNECO) / 
Trenkel, Verena; Ifremer, EMH
Bulman, Cathy; CSIRO, Ocean & Atmosphere
Gourguet, Sophie; Ifremer Centre de Bretagne, Maritime Economics Unit
Le Gallic, Bertrand; Univ Brest, AMURE
HERNVANN, Pierre-Yves; Ifremer, Unité de Sciences et Technologies 
Halieutiques; AGROCAMPUS OUEST - Centre de Rennes, Ecology and 
Ecosystem Health research unit
Péron, Clara; Muséum National d'Histoire Naturelle, Laboratoire de 
biologie des organismes et Ecosystèmes Aquatiques (BOREA)
Gasco, Nicolas; Muséum National d'Histoire Naturelle, Laboratoire de 
biologie des organismes et Ecosystemes Aquatiques (BOREA)
Faure, Johanna; Muséum National d'Histoire Naturelle, Laboratoire de 
Biologie des organismes et Ecosystemes aquatique (BOREA)
Tixier, Paul; Deakin University School of Life and Environmental Sciences
Keyword: marine predator, Kerguelen, Crozet, model structure, depredation, 
ecosystem model
 
http://mc.manuscriptcentral.com/icesjms
Manuscripts submitted to ICES Journal of Marine Science
For Review Only
1
1 Comparison of approaches for incorporating depredation on 
2 fisheries catches into Ecopath
3 Lyndsay Clavareau 1,2*, Martin P. Marzloff 1, Verena M. Trenkel 2, Catherine M. Bulman 3, 
4 Sophie Gourguet4, Bertrand Le Gallic5, Pierre-Yves Hernvann6,7, Clara Péron8, Nicolas Gasco8, 
5 Johanna Faure8, and Paul Tixier9
6
7 1Département ",original_research_archive/legacy/PPRAtlas/research/text/352bb80f00cfa229f049.txt,CROKER-2020,consistent,"Same Clavareau et al. article, but this46-page file is a submitted/review manuscript (For Review Only, manuscriptICESJMS-2020-394.R1), not a verified46-page supplementary-data PDF. Correct material role/description and remove claims that this file authenticates supplementary parameter tables.",author_manuscript,"Author review manuscript (46 pages); same article, not supplementary data",supplements,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/69053677cd0a03a4306b.pdf,69053677cd0a03a4306b2ca13491820a1926eda8ac7ac67a7b8901686a7e9bd4,999366,downloaded_verified,PDF parsed,15,CROKER-2020,main,https://halieutique.institut-agro.fr/files/fichiers/pdf/6755.pdf,https://halieutique.institut-agro.fr/files/fichiers/pdf/6755.pdf,6755.pdf,public_web,"Original Article
Comparison of approaches for incorporating depredation on
ﬁsheries catches into Ecopath
Lyndsay Clavareau 1,2*, Martin P. Marzloff 1, Verena M. Trenkel 2, Catherine M. Bulman 3,
Sophie Gourguet 4, Bertrand Le Gallic 5, Pierre-Yves Hernvann 6,7, Clara Pe´ron8, Nicolas Gasco 8,
Johanna Faure8, and Paul Tixier 9
1De´partement Oce´anographie et Dynamique des Ecosyste`mes, Ifremer, 1625, route de Sainte-Anne, Plouzane´ 29280, France
2De´partement Ressources, Biologies et Environnement, Ifremer, rue de l’ıˆ le d’Yeu, Nantes Cedex 3 44311, France
3CSIRO Oceans & Atmosphere, GPO Box 1538, Hobart, TAS 7001, Australia
4Ifremer, University of Brest, CNRS, UMR 6308, AMURE, Unite´ d’Economie Maritime, IUEM, rue Dumont d’Urville, Plouzane ´ 29280, France
5Universite´ Brest, Ifremer, CNRS, UMR 6308, AMURE, IUEM, France
6Ifremer, Unite´ de Sciences et Technologies Halieutiques, Laboratoire de Technologie et Biologie Halieutiques, Lorient 56100, France
7ESE, Ecology and Ecosystems Health, Institut Agro, Agrocampus Ouest, 65, rue de Saint-Brieuc, Rennes 35042, France
8Laboratoire de Biologie des Organismes et E´cosyste`mes Aquatiques (BOREA), Muse´um national d’Histoire naturelle, CNRS, UCN, IRD, SU, UA, CP
26, 43, rue Cuvier, Paris 75005, France
9School of Life and Environmental Sciences , Deakin University, Geelong, Burwood, VIC 3125, Australia
*Corresponding author: tel: þ33(0)2 29 00 85 76; e-mail: lyndsay.clavareau@ifremer.fr.
Clavareau, L., Marzloff, M. P., Trenkel, V. M., Bulman, C. M., Gourguet, S., Le Gallic, B. , Hernvann, P.-Y., Pe ´ron, C., Gasco, N., Faure, J., and
Tixier, P. Comparison of approaches for incorporating depredation on ﬁsheries catches into Ecopath. – ICES Journal of Marine Science,
77: 3153–3167.
Received 9 July 2020; revised 29 September 2020",original_research_archive/legacy/PPRAtlas/research/text/69053677cd0a03a4306b.txt,CROKER-2020,consistent,"Opening title/citation and authors are consistent with the intended catalog publication; normalized spacing, ligatures and abbreviated legacy title wording considered. Identity review is not model-input completeness or loadability verification.",,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/e60d0358c8aeac1f2bb8.pdf,e60d0358c8aeac1f2bb816e550fc182238808d56649c579726f9c30cc86ac4c2,7298951,downloaded_verified,PDF parsed,15,ECS-2022,main,https://www.frontiersin.org/journals/marine-science/articles/10.3389/fmars.2022.865645/pdf,https://www.frontiersin.org/journals/marine-science/articles/10.3389/fmars.2022.865645/pdf,pdf,public_web,"Estimating the Impact of a Seasonal
Fishing Moratorium on the East China
Sea Ecosystem From 1997 to 2018
Lingyan Xu 1,2†, Puqing Song 2†, Yuyu Wang 3, Bin Xie 2, Lingfeng Huang 4, Yuan Li 2,
Xinqing Zheng 2,5* and Longshan Lin 2*
1 College of Marine Sciences, Shanghai Ocean University, Shanghai, China, 2 Third Institute of Oceanography, Ministry of
Natural Resources, Xiamen, China, 3 School of Ecology and Nature Conservation, Beijing Forestry University, Beijing, China,
4 College of the Environment and Ecology, Xiamen University, Xiamen, China, 5 Observation and Research Station of Island
and Coastal Ecosystems in the Western Taiwan Strait, Ministry of Natural Resources, Xiamen, China
Fisheries management policies (FMPs) have been implemented in coastal countries to
ensure a sustainable supply of seafood and the recovery of species diversity. Because of
the depletion of ﬁshery stocks, China has introduced a series of FMPs since 1995,
including a seasonal ﬁshing moratorium (SFM), a zero-growth strategy, and a minimum
mesh size for ﬁshing nets. Here, we built two mass balance models for 1997 –2000
(M1997) and 2018 –2019 (M2018) using Ecopath with Ecosim 6.6 to illustrate the
interannual changes over the past two decades in the East China Sea (ECS). We then
simulated two dynamic scenarios from 1997 to 2018, SFM (M2018
SFM) and no SFM
(M2018no-SFM), to test the role of the SFM under ﬁshing pressure in the ECS. Ecopath
showed that the ECS ecosystem is becoming more mature, although it is still unstable,
featuring lower total primary production/total respiration, longer cycles, faster organic
material circulation speed, and a higher omnivorous degree. This suggests a slow
recovery for the ECS ecosystem in the past two decades. The biomass of ﬁsh in the
ECS—especially the plan",original_research_archive/legacy/PPRAtlas/research/text/e60d0358c8aeac1f2bb8.txt,ECS-2022,consistent,"Opening title/citation and authors are consistent with the intended catalog publication; normalized spacing, ligatures and abbreviated legacy title wording considered. Identity review is not model-input completeness or loadability verification.",,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/7491f315070536a302de.docx,7491f315070536a302de3f0567b763449c561287df7c9196abb661c571a02215,3120994,downloaded_verified,ZIP structure and CRC checked,,ECS-2022,supplement,https://ndownloader.figshare.com/files/35783864,https://s3-eu-west-1.amazonaws.com/pstorage-frontiersin-54389059089340853/35783864/DataSheet_1_EstimatingtheImpactofaSeasonalFishingMoratoriumontheEastChinaSeaEcosystemFrom1997to2018.docx?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAINCDM4RBVVB6WR3Q/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T105231Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=6bb670c977ed7e619db89c810df810c12fa0d457571f72bed1ba3f7c54d0562a,DataSheet_1_EstimatingtheImpactofaSeasonalFishingMoratoriumontheEastChinaSeaEcosystemFrom1997to2018.docx,public_web,,,ECS-2022,,,,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/f7e497d082b05ebc3fde.pdf,f7e497d082b05ebc3fde6dfed3b9cde6c383e6c79ededcebbc13f2cefaecb79b,288552,downloaded_verified,PDF parsed,5,EKAS-2005,main,https://ejournal.undip.ac.id/index.php/ijms/article/download/2293/2010,https://ejournal.undip.ac.id/index.php/ijms/article/download/2293/2010,2010,public_web,"85
Ilmu Kelautan. Juni 2005. Vol. 10 (2) : 85 - 89
Studi Ekosistem Teluk Ekas Melalui Pendekatan Keseimbangan Masa (Elis Indrayanti)* Corresponding Author Diterima / Received : 05-05-2005
 c  Ilmu Kelautan, UNDIP Disetujui / Accepted : 22-05-2005
Ilmu Kelautan. Juni 2005. Vol. 10 (2) : 85 - 89 ISSN 0853 - 7291
Studi Ekosistem Teluk EkasStudi Ekosistem Teluk EkasStudi Ekosistem Teluk EkasStudi Ekosistem Teluk EkasStudi Ekosistem Teluk Ekas
 Melalui Pendekatan Keseimbangan Masa Melalui Pendekatan Keseimbangan Masa Melalui Pendekatan Keseimbangan Masa Melalui Pendekatan Keseimbangan Masa Melalui Pendekatan Keseimbangan Masa
Elis Indrayanti
Jurusan Ilmu Kelautan, Fakultas Perikanan dan Kelautan, Universitas Diponegoro, Semarang
Abstrak
Teluk Ekas merupakan teluk semi tertutup di bagian selatan Pulau Lombok dan berhadapan langsung dengan
Samudera Indonesia. Potret ekosistem Teluk Ekas dibangun melalui model trofik Teluk Ekas (1999 – 2000)
dengan menggunakan software Ecopath with Ecosim versi 5.0 Beta. Ekosistem Teluk Ekas (1999-2000)
terdiri atas 18 functional group meliputi  7 grup ikan, 6 grup invertebrata, 2 grup produsen primer, lumba-
lumba, karang dan detritus yang terdistribusi dalam 4 trophic level dengan lumba-lumba sebagai pemangsa
tertinggi. Ekosistem Teluk Ekas (1999-2000) masih berada dalam tahap perkembangan dengan rasio produksi
/ respirasi (Pp/R) adalah 2,034 dan produksi / biomasa (P/B) adalah 5.4 per tahun.
Kata kunci : Teluk Ekas, potret ekosistem, Ecopath with Ecosim
Abstract
Teluk Ekas is a semi-enclosed bay on the south of Lombok island and is connected to the Indian Ocean..
Snapshoot of Ekas Bay (1999 – 2000) was constructed by Ecopath with Ecosystem 5.0 Beta software. The
Ekas Bay ecosystem spans over more than four trophics level and dolphin being th",original_research_archive/legacy/PPRAtlas/research/text/f7e497d082b05ebc3fde.txt,EKAS-2005,consistent,"Opening title/citation and authors are consistent with the intended catalog publication; normalized spacing, ligatures and abbreviated legacy title wording considered. Identity review is not model-input completeness or loadability verification.",,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/e99c046872fc08135fed.pdf,e99c046872fc08135fed992a103bf622645d97562ac43f3937b30971ac95f691,358145,downloaded_verified,PDF parsed,18,FAR-2004,main,https://www.hav.fo/wp-content/uploads/2024/04/ModelingEcospace.pdf,https://www.hav.fo/wp-content/uploads/2024/04/ModelingEcospace.pdf,ModelingEcospace.pdf,public_web,"Ecological Modelling 172 (2004) 403–420
Modelling spatial closures and ﬁshing effort restrictions
in the Faroe Islands marine ecosystem/H22845
Dirk Zeller a,∗, Jákup Reinert b
a Fisheries Centre, University of British Columbia, Vancouver, BC, Canada V6T 1Z4
b The Faroese Fisheries Laboratory, Nóatún 1, FO-100 Tórshavn, Faroe Islands
Abstract
The Faroe Islands, located in the northeastern Atlantic Ocean, utilize a spatial- and effort-based system of ﬁsheries manage-
ment, explicitly incorporating ecosystem considerations in their policies. This management system was introduced relatively
recently (mid-1990s). Given the importance of ﬁshing to the Faroe economy and culture, considerable interest has been ex-
pressed in the evaluation of these new management measures at the ecosystem level. We used Ecopath with Ecosim to examine
alternative management options for the Faroe Islands ﬁsheries and compared these options with the status quo. Spatially explicit
simulations were carried out using the Ecospace routine. Simulations suggest that current area closures could be considered
beneﬁcial in conserving major stocks of demersal species, with biomass for cod ( Gadus morhua), haddock (Melanogrammus
aegleﬁnus) and other demersal species increasing over the 10-year simulation period. Simulated removal of the closure sys-
tem reduced the effect of the projected stock increases considerably. Greenland halibut (Reinhardtius hippoglossoides), one of
the major deep-water species, and blue whiting ( Micromesistius poutassou), one of the main pelagic species, did not beneﬁt
from the existing spatial management. Simulated additional offshore closures of at least 20% of habitats deeper than 200 m
beneﬁted Greenland halibut only. Both, Greenland halibut and blue whiting stocks beneﬁted fro",original_research_archive/legacy/PPRAtlas/research/text/e99c046872fc08135fed.txt,FAR-2004,verified_match,,main_article,Original publication: title and authors verified from downloaded first page,main,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/9e3249f957d2a3167b84.pdf,9e3249f957d2a3167b8479282c11702be20dfd8808bbe49ee45712fed9f1d825,2276915,downloaded_verified,PDF parsed,25,GAL-2024,main,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0296788&type=printable,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0296788&type=printable,file,public_web,"RESEA RCH ARTICL E
Modelling microplastic bioaccumulatio n and
biomagnification potential in the Gala ´ pagos
penguin ecosystem using Ecopath and Ecosim
(EwE) with Ecotracer
Karly McMullen
ID
1
*, Fe ´ lix Herna ´ n Vargas
2
, Paola Calle
3
, Omar Alavarado-Cadena
3
,
Evgeny A. Pakhomov
1,4
, Juan Jose ´ Alava
1
*
1 Ocean Pollution Resea rch Unit, Institute for the Oceans and Fisherie s, Univers ity of British Columbia,
Vancou ver, British Columbia, Canada, 2 The Peregrine Fund, Isla Santa Cruz, Gala ´ pagos Islands, Ecuador,
3 Escuela Superior Polite ´ cnica del Litoral, ESPOL, Facultad de Ciencias de la Vida, ESPOL Polytechn ic
University , Guayaquil, Ecuado r, 4 Department of Earth, Ocean and Atmospher ic Sciences, University of
British Columb ia, Vancouver, British Columbia, Canada
* k.mcmulle n@oceans .ubc.ca (KM); j.alava@oc eans.ubc.ca (JJA)
Abstract
Bioaccumulation and biomagnification of anthropogen ic particles are crucial factors in
assessing microplastic impacts to marine ecosystems. Microplastic pollution poses a signifi-
cant threat to iconic and often endangered species but examining their tissues and gut con-
tents for contaminant analysis via lethal sampling is challenging due to ethical concerns and
animal care restrictions. Incorporating empirical data from prey items and fecal matter into
models can help trace microplastic movement through food webs. In this study, the Gala ´ pa-
gos penguin food web served as an indicator species to assess microplastic bioaccumula -
tion and biomagnification potential using trophodynamic Ecopath with Ecosim (EwE)
modelling with Ecotracer. Empirical data collected from surface seawater near Gala ´ pagos
penguin colonies, zooplankton, penguin prey, and penguin scat in October 2021 were used
to inform the ecosystem mod",original_research_archive/legacy/PPRAtlas/research/text/9e3249f957d2a3167b84.txt,GAL-2024,consistent,"Opening title/citation and authors are consistent with the intended catalog publication; normalized spacing, ligatures and abbreviated legacy title wording considered. Identity review is not model-input completeness or loadability verification.",,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/d0e8f4e76c39a80f631a.docx,d0e8f4e76c39a80f631a10a33a08273b4e0c7a9fc729f34a52278cdd31683c35,599023,downloaded_verified,ZIP structure and CRC checked,,GAL-2024,supplements,https://journals.plos.org/plosone/article/file?type=supplementary&id=10.1371/journal.pone.0296788.s001,https://storage.googleapis.com/plos-corpus-prod/10.1371/journal.pone.0296788/1/pone.0296788.s001.docx?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=wombat-sa%40plos-prod.iam.gserviceaccount.com%2F20260904%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260904T090810Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=862ba1783db1585ccce4697916ae69e43bccf28392ab493540417b34531452c5c4a075d2b722417b3bf2f2606e6fbabbe345828cf499e91d2d388dbb45ed91621badb3185a2a0f75d0c3353230bf2668db3c148373f5a839a242549911cdbcf80f4da5564971520fe06f31078a9f5a04cb39f53e768a6421a08d5d8ae938bf8b0e35e53efd60b6508d1384afa0522a6164dd5afa2c6b74ba1f8998f0a474b4e05ec69ed82b932541cc0412206f8b715a1445b6a0046b4714a8ba8d77734fe0225769ac7520bf75f5ced30bc858f00f2471675ddbe1f0a929b7b879c5163d9144d8698e262eb2a62e22d416c923b251c0754f0ddf959a814b19c571807fa8bb7a,pone.0296788.s001.docx,public_web,,,GAL-2024,,,,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/f6e75ff9661064ec27dd.xls,f6e75ff9661064ec27ddc775d1845a0c651dfae38197a567268306948a7ac325,9728,downloaded_verified,Office compound-file structure checked; content not load-tested,,GAL-2024,supplement,https://ndownloader.figshare.com/files/44215990,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/44215990/Table7.xls?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T105325Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=18256866451eb9c2b53c8978daef0fda77c42ab625d957e3576357afefdedfeb,Table 7.xls,public_web,,,GAL-2024,,,,,,,,,,,1,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/b1b230efdb13c8a31f98.xls,b1b230efdb13c8a31f987f92f7aeb1df01c98c2c8f88639d6391c63de94aef2b,9728,downloaded_verified,Office compound-file structure checked; content not load-tested,,GAL-2024,supplement,https://ndownloader.figshare.com/files/44215987,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/44215987/Table6.xls?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T105328Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=86f9fae5b7bd90e6c9958e1464152eee7788b184249ad573e1b1d27e5c699efb,Table 6.xls,public_web,,,GAL-2024,,,,,,,,,,,1,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/7529dc4a6c2cacec1b63.xls,7529dc4a6c2cacec1b63d710fd1c6b2934d6b10813a458f78628b72029798838,5632,downloaded_verified,Office compound-file structure checked; content not load-tested,,GAL-2024,supplement,https://ndownloader.figshare.com/files/44215984,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/44215984/Table5.xls?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T105331Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=b0266e06ca6d765ac879b77e7b5609889b9d610ecc0e7b34464948315454a30b,Table 5.xls,public_web,,,GAL-2024,,,,,,,,,,,1,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/7f7a7e6b0542f39f88f6.xls,7f7a7e6b0542f39f88f60f94d7ce1400ab78ce01b947afa4e92a5038c3d2fd71,5632,downloaded_verified,Office compound-file structure checked; content not load-tested,,GAL-2024,supplement,https://ndownloader.figshare.com/files/44215981,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/44215981/Table4.xls?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T105333Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=b7a5a1325f7bd1b5f96319fbf6b69d43bb1aed6255b6b9e23c9099fb462fa73a,Table 4.xls,public_web,,,GAL-2024,,,,,,,,,,,1,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/8434c8eb176463cb5aad.xls,8434c8eb176463cb5aad49092f4dae2ae4262b8510dd531d06facc487d4de47a,5632,downloaded_verified,Office compound-file structure checked; content not load-tested,,GAL-2024,supplement,https://ndownloader.figshare.com/files/44215978,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/44215978/Table3.xls?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T105335Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=bbbdde7aa7a6fb97697a91a493fedf482bbbac90ecce741bb115a873bd6fb88f,Table 3.xls,public_web,,,GAL-2024,,,,,,,,,,,1,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/3f77ffa4128b575b1b8c.xls,3f77ffa4128b575b1b8ce7f04bb45e6ae50d7af1c67a203def42ccf77fe0f795,5632,downloaded_verified,Office compound-file structure checked; content not load-tested,,GAL-2024,supplement,https://ndownloader.figshare.com/files/44215975,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/44215975/Table2.xls?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T105337Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=4c423cbfbedde081391850f9c397980191d3d1bf8f718d121c71fc758379c478,Table 2.xls,public_web,,,GAL-2024,,,,,,,,,,,1,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/b4904351357c635ec745.xls,b4904351357c635ec745f924261d6ea706b995c585ce46584c27b1a3993cb54a,5632,downloaded_verified,Office compound-file structure checked; content not load-tested,,GAL-2024,supplement,https://ndownloader.figshare.com/files/44215972,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/44215972/Table1.xls?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T105339Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=6f74bf9e8755de20d6c2fb7722e13a76f54a4a12a204ca1617271d7561d38b76,Table 1.xls,public_web,,,GAL-2024,,,,,,,,,,,1,,,,,
